Script started on Sun Nov 30 13:31:39 2014
[?1034hpoot:~/data-poi/data->exitminiterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
Traceback (most recent call last):
  File "/usr/local/bin/miniterm.py", line 694, in <module>
    main()
  File "/usr/local/bin/miniterm.py", line 649, in main
    repr_mode=options.repr_mode,
  File "/usr/local/bin/miniterm.py", line 171, in __init__
    self.serial = serial.serial_for_url(port, baudrate, parity=parity, rtscts=rtscts, xonxoff=xonxoff, timeout=1)
  File "/Library/Python/2.7/site-packages/serial/__init__.py", line 78, in serial_for_url
    instance.open()
  File "/Library/Python/2.7/site-packages/serial/serialposix.py", line 289, in open
    self.fd = os.open(self.portstr, os.O_RDWR|os.O_NOCTTY|os.O_NONBLOCK)
OSError: [Errno 16] Resource busy: '/dev/tty.Poi_1-RNI-SPP'
poot:~/data-poi/data->miniterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
--- Miniterm on /dev/tty.Poi_1-RNI-SPP: 38400,8,N,1 ---
--- Quit: Ctrl+]  |  Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
-107.53,-70.99,-69.64
-107.53,-71.00,-69.64
-107.53,-71.00,-69.64
-107.54,-71.00,-69.63
-107.54,-71.01,-69.63
-107.55,-71.01,-69.62
-107.55,-71.01,-69.62
-107.55,-71.01,-69.61
-107.56,-71.02,-69.61
-107.56,-71.02,-69.60
-107.58,-71.02,-69.59
-107.57,-71.02,-69.60
-107.57,-71.03,-69.60
-107.57,-71.03,-69.60
-107.56,-71.03,-69.61
-107.57,-71.03,-69.61
-107.57,-71.03,-69.61
-107.58,-71.03,-69.60
-107.59,-71.03,-69.59
-107.59,-71.03,-69.59
-107.58,-71.04,-69.60
-107.59,-71.04,-69.60
-107.58,-71.04,-69.60
-107.59,-71.04,-69.60
-107.59,-71.04,-69.59
-107.60,-71.04,-69.58
-107.60,-71.05,-69.58
-107.60,-71.05,-69.58
-107.60,-71.05,-69.58
-107.60,-71.05,-69.58
-107.61,-71.05,-69.58
-107.61,-71.06,-69.58
-107.62,-71.06,-69.57
-107.62,-71.06,-69.56
-107.63,-71.06,-69.57
-107.63,-71.06,-69.57
-107.63,-71.07,-69.56
-107.63,-71.07,-69.56
-107.64,-71.07,-69.55
-107.65,-71.07,-69.54
-107.65,-71.07,-69.53
-107.65,-71.08,-69.54
-107.65,-71.08,-69.53
-107.65,-71.08,-69.52
-107.66,-71.08,-69.52
-107.66,-71.08,-69.52
-107.65,-71.09,-69.52
-107.66,-71.09,-69.52
-107.66,-71.09,-69.51
-107.67,-71.10,-69.50
-107.67,-71.10,-69.50
-107.67,-71.10,-69.49
-107.67,-71.10,-69.50
-107.67,-71.10,-69.50
-107.67,-71.11,-69.50
-107.68,-71.11,-69.50
-107.67,-71.11,-69.50
-107.67,-71.11,-69.50
-107.68,-71.11,-69.50
-107.68,-71.11,-69.50
-107.68,-71.11,-69.50
-107.68,-71.12,-69.50
-107.68,-71.12,-69.50
-107.69,-71.12,-69.49
-107.68,-71.13,-69.50
-107.68,-71.13,-69.50
-107.69,-71.13,-69.50
-107.69,-71.14,-69.50
-107.69,-71.14,-69.50
-107.69,-71.14,-69.49
-107.69,-71.14,-69.49
-107.70,-71.15,-69.48
-107.70,-71.15,-69.47
-107.71,-71.15,-69.47
-107.72,-71.15,-69.46
-107.72,-71.15,-69.45
-107.73,-71.16,-69.44
-107.74,-71.16,-69.43
-107.74,-71.16,-69.43
-107.74,-71.16,-69.43
-107.75,-71.16,-69.42
-107.74,-71.16,-69.43
-107.74,-71.17,-69.43
-107.74,-71.17,-69.43
-107.75,-71.17,-69.43
-107.75,-71.17,-69.43
-107.75,-71.17,-69.43
-107.75,-71.17,-69.43
-107.75,-71.18,-69.42
-107.75,-71.18,-69.42
-107.75,-71.18,-69.43
-107.75,-71.18,-69.42
-107.76,-71.18,-69.41
-107.77,-71.18,-69.40
-107.78,-71.18,-69.39
-107.79,-71.18,-69.38
-107.79,-71.18,-69.38
-107.80,-71.19,-69.38
-107.79,-71.19,-69.38
-107.79,-71.19,-69.39
-107.79,-71.20,-69.39
-107.78,-71.20,-69.40
-107.78,-71.21,-69.40
-107.78,-71.21,-69.40
-107.77,-71.21,-69.41
-107.77,-71.22,-69.41
-107.77,-71.22,-69.41
-107.77,-71.22,-69.42
-107.78,-71.22,-69.41
-107.78,-71.23,-69.40
-107.79,-71.23,-69.39
-107.79,-71.23,-69.39
-107.81,-71.23,-69.37
-107.82,-71.23,-69.36
-107.83,-71.23,-69.35
-107.82,-71.23,-69.35
-107.82,-71.23,-69.35
-107.82,-71.24,-69.35
-107.82,-71.24,-69.35
-107.82,-71.24,-69.35
-107.82,-71.24,-69.36
-107.81,-71.25,-69.36
-107.81,-71.25,-69.36
-107.81,-71.25,-69.37
-107.82,-71.25,-69.37
-107.81,-71.25,-69.37
-107.81,-71.25,-69.37
-107.83,-71.26,-69.36
-107.84,-71.26,-69.35
-107.85,-71.26,-69.35
-107.85,-71.26,-69.34
-107.87,-71.25,-69.33
-107.89,-71.25,-69.31
-107.90,-71.25,-69.30
-107.91,-71.26,-69.30
-107.91,-71.26,-69.29
-107.93,-71.26,-69.27
-107.93,-71.26,-69.27
-107.95,-71.26,-69.25
-107.96,-71.26,-69.23
-107.96,-71.27,-69.23
-107.95,-71.27,-69.24
-107.94,-71.28,-69.24
-107.93,-71.29,-69.25
-107.92,-71.29,-69.26
-107.92,-71.29,-69.27
-107.92,-71.30,-69.27
-107.92,-71.30,-69.26
-107.92,-71.30,-69.27
-107.92,-71.31,-69.26
-107.93,-71.30,-69.26
-107.94,-71.30,-69.26
-107.95,-71.30,-69.24
-107.96,-71.30,-69.23
-107.98,-71.30,-69.21
-107.99,-71.30,-69.21
-108.01,-71.30,-69.19
-108.02,-71.30,-69.18
-108.02,-71.30,-69.18
-108.02,-71.30,-69.19
-108.02,-71.31,-69.19
-108.02,-71.31,-69.19
-108.02,-71.31,-69.19
-108.02,-71.32,-69.19
-108.02,-71.32,-69.19
-108.01,-71.33,-69.20
-108.02,-71.33,-69.20
-108.03,-71.33,-69.18
-108.04,-71.33,-69.17
-108.05,-71.33,-69.15
-108.08,-71.34,-69.13
-108.10,-71.34,-69.10
-108.11,-71.34,-69.08
-108.13,-71.34,-69.06
-108.15,-71.34,-69.04
-108.15,-71.34,-69.04
-108.15,-71.35,-69.04
-108.14,-71.35,-69.05
-108.13,-71.35,-69.07
-108.11,-71.36,-69.09
-108.08,-71.36,-69.12
-108.06,-71.37,-69.15
-108.04,-71.37,-69.18
-108.01,-71.38,-69.21
-107.99,-71.38,-69.23
-107.99,-71.38,-69.24
-107.99,-71.38,-69.25
-107.99,-71.38,-69.25
-108.00,-71.38,-69.24
-108.02,-71.38,-69.22
-108.05,-71.38,-69.19
-108.07,-71.37,-69.17
-108.10,-71.37,-69.14
-108.13,-71.37,-69.11
-108.15,-71.37,-69.09
-108.17,-71.37,-69.07
-108.18,-71.37,-69.06
-108.18,-71.37,-69.06
-108.19,-71.38,-69.05
-108.18,-71.38,-69.06
-108.17,-71.39,-69.06
-108.17,-71.39,-69.07
-108.16,-71.40,-69.07
-108.14,-71.40,-69.09
-108.13,-71.41,-69.10
-108.13,-71.41,-69.10
-108.13,-71.42,-69.10
-108.13,-71.42,-69.09
-108.13,-71.42,-69.09
-108.13,-71.43,-69.09
-108.14,-71.43,-69.09
-108.15,-71.43,-69.08
-108.15,-71.43,-69.07
-108.16,-71.43,-69.07
-108.16,-71.43,-69.07
-108.15,-71.43,-69.09
-108.15,-71.43,-69.09
-108.14,-71.43,-69.10
-108.14,-71.43,-69.11
-108.13,-71.43,-69.12
-108.12,-71.44,-69.13
-108.11,-71.44,-69.14
-108.10,-71.44,-69.15
-108.10,-71.44,-69.16
-108.10,-71.45,-69.16
-108.10,-71.45,-69.16
-108.11,-71.45,-69.14
-108.12,-71.45,-69.13
-108.14,-71.45,-69.11
-108.16,-71.45,-69.09
-108.18,-71.45,-69.07
-108.19,-71.45,-69.05
-108.21,-71.45,-69.04
-108.21,-71.45,-69.03
-108.22,-71.46,-69.02
-108.22,-71.46,-69.02
-108.23,-71.46,-69.01
-108.22,-71.46,-69.02
-108.22,-71.47,-69.02
-108.21,-71.47,-69.03
-108.21,-71.47,-69.03
-108.20,-71.48,-69.05
-108.19,-71.48,-69.05
-108.18,-71.48,-69.06
-108.18,-71.49,-69.06
-108.17,-71.49,-69.06
-108.18,-71.50,-69.05
-108.18,-71.50,-69.05
-108.18,-71.50,-69.04
-108.19,-71.50,-69.03
-108.20,-71.50,-69.02
-108.20,-71.50,-69.02
-108.20,-71.50,-69.02
-108.22,-71.51,-69.01
-108.22,-71.51,-69.00
-108.22,-71.50,-69.00
-108.23,-71.51,-69.00
-108.24,-71.51,-68.99
-108.25,-71.50,-68.99
-108.25,-71.50,-68.99
-108.26,-71.50,-68.99
-108.26,-71.50,-68.98
-108.27,-71.50,-68.98
-108.28,-71.50,-68.97
-108.28,-71.50,-68.97
-108.29,-71.50,-68.96
-108.29,-71.50,-68.96
-108.29,-71.51,-68.95
-108.29,-71.51,-68.95
-108.30,-71.51,-68.95
-108.30,-71.51,-68.95
-108.30,-71.52,-68.94
-108.30,-71.52,-68.93
-108.30,-71.53,-68.93
-108.30,-71.53,-68.93
-108.31,-71.53,-68.91
-108.32,-71.54,-68.90
-108.33,-71.54,-68.89
-108.34,-71.54,-68.88
-108.35,-71.54,-68.87
-108.35,-71.55,-68.86
-108.36,-71.55,-68.85
-108.37,-71.55,-68.85
-108.38,-71.55,-68.84
-108.38,-71.55,-68.84
-108.38,-71.55,-68.85
-108.37,-71.55,-68.85
-108.37,-71.56,-68.86
-108.37,-71.56,-68.87
-108.36,-71.56,-68.88
-108.35,-71.56,-68.89
-108.35,-71.56,-68.89
-108.36,-71.57,-68.89
-108.36,-71.57,-68.88
-108.36,-71.57,-68.88
-108.37,-71.57,-68.87
-108.38,-71.57,-68.87
-108.39,-71.57,-68.86
-108.39,-71.57,-68.86
-108.40,-71.57,-68.85
-108.41,-71.57,-68.84
-108.41,-71.58,-68.84
-108.42,-71.58,-68.83
-108.43,-71.58,-68.82
-108.42,-71.58,-68.82
-108.43,-71.58,-68.82
-108.43,-71.59,-68.82
-108.43,-71.59,-68.82
-108.41,-71.59,-68.83
-108.41,-71.60,-68.83
-108.41,-71.60,-68.84
-108.41,-71.60,-68.83
-108.41,-71.61,-68.83
-108.41,-71.61,-68.83
-108.42,-71.61,-68.82
-108.43,-71.61,-68.81
-108.43,-71.62,-68.81
-108.43,-71.62,-68.80
-108.45,-71.62,-68.79
-108.45,-71.63,-68.78
-108.46,-71.63,-68.77
-108.46,-71.63,-68.77
-108.46,-71.63,-68.77
-108.45,-71.63,-68.79
-108.45,-71.63,-68.79
-108.45,-71.63,-68.79
-108.45,-71.63,-68.80
-108.45,-71.63,-68.80
-108.45,-71.63,-68.81
-108.45,-71.63,-68.81
-108.46,-71.63,-68.81
-108.46,-71.63,-68.81
-108.47,-71.64,-68.81
-108.47,-71.64,-68.80
-108.47,-71.64,-68.80
-108.49,-71.64,-68.79
-108.50,-71.64,-68.78
-108.52,-71.64,-68.76
-108.53,-71.64,-68.74
-108.54,-71.65,-68.73
-108.56,-71.65,-68.71
-108.58,-71.65,-68.68
-108.59,-71.65,-68.67
-108.61,-71.66,-68.65
-108.60,-71.66,-68.64
-108.60,-71.66,-68.64
-108.59,-71.67,-68.64
-108.58,-71.67,-68.66
-108.57,-71.68,-68.68
-108.55,-71.69,-68.69
-108.54,-71.69,-68.70
-108.52,-71.70,-68.72
-108.50,-71.70,-68.75
-108.48,-71.71,-68.77
-108.46,-71.71,-68.79
-108.45,-71.72,-68.81
-108.45,-71.71,-68.82
-108.44,-71.72,-68.82
-108.45,-71.71,-68.82
-108.47,-71.71,-68.80
-108.49,-71.71,-68.78
-108.51,-71.71,-68.76
-108.54,-71.71,-68.74
-108.56,-71.71,-68.71
-108.59,-71.71,-68.69
-108.60,-71.71,-68.67
-108.62,-71.71,-68.66
-108.63,-71.71,-68.65
-108.63,-71.71,-68.64
-108.62,-71.72,-68.65
-108.62,-71.72,-68.65
-108.60,-71.73,-68.67
-108.59,-71.73,-68.68
-108.56,-71.74,-68.71
-108.56,-71.75,-68.71
-108.55,-71.75,-68.72
-108.54,-71.76,-68.73
-108.53,-71.76,-68.73
-108.54,-71.76,-68.73
-108.54,-71.77,-68.72
-108.55,-71.77,-68.71
-108.56,-71.77,-68.69
-108.58,-71.77,-68.68
-108.59,-71.77,-68.67
-108.59,-71.77,-68.66
-108.59,-71.77,-68.66
-108.60,-71.77,-68.66
-108.59,-71.78,-68.66
-108.58,-71.78,-68.68
-108.57,-71.78,-68.69
-108.56,-71.79,-68.71
-108.55,-71.79,-68.73
-108.53,-71.79,-68.74
-108.52,-71.79,-68.76
-108.50,-71.80,-68.78
-108.50,-71.80,-68.79
-108.50,-71.80,-68.79
-108.51,-71.80,-68.78
-108.52,-71.79,-68.77
-108.55,-71.80,-68.75
-108.57,-71.79,-68.72
-108.59,-71.79,-68.70
-108.63,-71.79,-68.66
-108.65,-71.79,-68.64
-108.68,-71.79,-68.61
-108.70,-71.80,-68.58
-108.71,-71.80,-68.57
-108.72,-71.80,-68.55
-108.73,-71.80,-68.53
-108.74,-71.81,-68.53
-108.73,-71.81,-68.53
-108.72,-71.81,-68.54
-108.70,-71.82,-68.56
-108.67,-71.83,-68.59
-108.64,-71.84,-68.62
-108.62,-71.84,-68.64
-108.60,-71.85,-68.67
-108.58,-71.85,-68.69
-108.56,-71.86,-68.71
-108.55,-71.86,-68.73
-108.55,-71.86,-68.74
-108.56,-71.86,-68.73
-108.57,-71.86,-68.72
-108.59,-71.86,-68.70
-108.61,-71.86,-68.68
-108.65,-71.86,-68.65
-108.68,-71.85,-68.62
-108.71,-71.85,-68.59
-108.74,-71.85,-68.56
-108.76,-71.84,-68.53
-108.80,-71.84,-68.50
-108.81,-71.84,-68.48
-108.82,-71.84,-68.47
-108.83,-71.84,-68.46
-108.84,-71.85,-68.45
-108.83,-71.86,-68.45
-108.82,-71.86,-68.46
-108.81,-71.87,-68.46
-108.80,-71.87,-68.47
-108.79,-71.88,-68.48
-108.78,-71.88,-68.49
-108.78,-71.88,-68.50
-108.78,-71.89,-68.49
-108.78,-71.89,-68.49
-108.79,-71.89,-68.48
-108.81,-71.89,-68.46
-108.82,-71.89,-68.45
-108.83,-71.90,-68.44
-108.83,-71.90,-68.44
-108.82,-71.90,-68.44
-108.82,-71.90,-68.45
-108.83,-71.90,-68.44
-108.82,-71.90,-68.45
-108.81,-71.90,-68.46
-108.81,-71.91,-68.47
-108.78,-71.91,-68.49
-108.76,-71.91,-68.51
-108.76,-71.91,-68.52
-108.75,-71.92,-68.54
-108.74,-71.92,-68.54
-108.74,-71.92,-68.55
-108.74,-71.92,-68.56
-108.74,-71.92,-68.56
-108.76,-71.92,-68.54
-108.78,-71.92,-68.52
-108.81,-71.91,-68.49
-108.83,-71.91,-68.47
-108.87,-71.91,-68.43
-108.91,-71.90,-68.39
-108.94,-71.90,-68.36
-108.97,-71.90,-68.33
-108.99,-71.90,-68.30
-109.00,-71.90,-68.28
-109.01,-71.90,-68.27
-109.00,-71.91,-68.28
-108.99,-71.91,-68.28
-108.97,-71.92,-68.30
-108.94,-71.93,-68.32
-108.91,-71.94,-68.35
-108.87,-71.95,-68.39
-108.83,-71.96,-68.43
-108.79,-71.97,-68.48
-108.75,-71.98,-68.51
-108.72,-71.98,-68.55
-108.71,-71.99,-68.57
-108.70,-71.99,-68.58
-108.71,-71.99,-68.58
-108.71,-71.99,-68.58
-108.74,-71.98,-68.56
-108.76,-71.97,-68.54
-108.79,-71.97,-68.52
-108.82,-71.96,-68.49
-108.86,-71.96,-68.46
-108.90,-71.95,-68.43
-108.93,-71.95,-68.40
-108.95,-71.95,-68.38
-108.96,-71.95,-68.37
-108.96,-71.95,-68.37
-108.96,-71.95,-68.38
-108.95,-71.96,-68.38
-108.94,-71.96,-68.39
-108.93,-71.97,-68.39
-108.91,-71.97,-68.41
-108.89,-71.98,-68.42
-108.89,-71.99,-68.42
-108.89,-71.99,-68.42
-108.89,-71.99,-68.42
-108.89,-72.00,-68.41
-108.91,-72.00,-68.39
-108.92,-72.00,-68.38
-108.94,-72.01,-68.36
-108.95,-72.01,-68.35
-108.96,-72.01,-68.34
-108.96,-72.01,-68.34
-108.95,-72.02,-68.35
-108.94,-72.02,-68.36
-108.92,-72.02,-68.38
-108.91,-72.03,-68.40
-108.88,-72.03,-68.43
-108.86,-72.04,-68.45
-108.84,-72.05,-68.47
-108.82,-72.05,-68.50
-108.82,-72.05,-68.50
-108.83,-72.05,-68.49
-108.85,-72.05,-68.48
-108.87,-72.05,-68.45
-108.91,-72.05,-68.41
-108.95,-72.05,-68.37
-108.99,-72.04,-68.32
-109.03,-72.04,-68.28
-109.06,-72.04,-68.25
-109.08,-72.04,-68.24
-109.06,-72.04,-68.25
-109.05,-72.05,-68.28
-109.01,-72.05,-68.32
-108.97,-72.06,-68.37
-108.91,-72.07,-68.44
-108.86,-72.07,-68.51
-108.83,-72.08,-68.55
-108.79,-72.08,-68.59
-108.78,-72.09,-68.61
-108.77,-72.09,-68.61
-108.79,-72.09,-68.59
-108.82,-72.09,-68.56
-108.86,-72.09,-68.51
-108.92,-72.09,-68.44
-108.98,-72.09,-68.36
-109.04,-72.08,-68.29
-109.09,-72.08,-68.22
-109.12,-72.09,-68.17
-109.15,-72.09,-68.14
-109.16,-72.10,-68.12
-109.15,-72.11,-68.13
-109.11,-72.11,-68.16
-109.06,-72.13,-68.22
-108.99,-72.14,-68.29
-108.92,-72.15,-68.37
-108.85,-72.16,-68.45
-108.79,-72.16,-68.52
-108.76,-72.17,-68.57
-108.74,-72.16,-68.60
-108.76,-72.16,-68.60
-108.80,-72.15,-68.57
-108.87,-72.13,-68.51
-108.95,-72.12,-68.44
-109.04,-72.11,-68.35
-109.13,-72.09,-68.26
-109.21,-72.08,-68.17
-109.27,-72.07,-68.10
-109.32,-72.07,-68.05
-109.33,-72.07,-68.02
-109.33,-72.08,-68.02
-109.29,-72.09,-68.05
-109.24,-72.11,-68.09
-109.18,-72.13,-68.15
-109.09,-72.15,-68.23
-109.01,-72.17,-68.31
-108.93,-72.18,-68.39
-108.86,-72.20,-68.47
-108.81,-72.21,-68.52
-108.79,-72.21,-68.54
-108.81,-72.22,-68.53
-108.84,-72.21,-68.50
-108.90,-72.20,-68.44
-108.99,-72.19,-68.35
-109.08,-72.18,-68.24
-109.17,-72.17,-68.15
-109.27,-72.15,-68.05
-109.35,-72.14,-67.96
-109.41,-72.14,-67.90
-109.46,-72.13,-67.85
-109.46,-72.14,-67.84
-109.44,-72.14,-67.86
-109.38,-72.16,-67.92
-109.31,-72.17,-68.00
-109.22,-72.19,-68.08
-109.14,-72.20,-68.17
-109.06,-72.22,-68.26
-108.99,-72.23,-68.34
-108.95,-72.24,-68.39
-108.93,-72.24,-68.42
-108.93,-72.24,-68.42
-108.96,-72.23,-68.40
-109.01,-72.22,-68.35
-109.09,-72.21,-68.28
-109.18,-72.19,-68.19
-109.27,-72.18,-68.10
-109.36,-72.17,-68.00
-109.44,-72.16,-67.91
-109.51,-72.16,-67.82
-109.57,-72.15,-67.75
-109.60,-72.16,-67.69
-109.61,-72.17,-67.65
-109.59,-72.19,-67.64
-109.54,-72.22,-67.66
-109.47,-72.24,-67.71
-109.37,-72.27,-67.78
-109.26,-72.29,-67.89
-109.14,-72.32,-68.00
-109.03,-72.34,-68.11
-108.92,-72.35,-68.23
-108.84,-72.35,-68.34
-108.78,-72.35,-68.42
-108.76,-72.34,-68.49
-108.77,-72.32,-68.52
-108.81,-72.29,-68.52
-108.89,-72.25,-68.48
-109.00,-72.22,-68.41
-109.13,-72.18,-68.32
-109.27,-72.14,-68.22
-109.39,-72.11,-68.12
-109.51,-72.08,-68.02
-109.61,-72.06,-67.92
-109.69,-72.04,-67.84
-109.75,-72.04,-67.77
-109.77,-72.04,-67.73
-109.76,-72.06,-67.72
-109.70,-72.08,-67.75
-109.59,-72.12,-67.81
-109.47,-72.16,-67.90
-109.33,-72.20,-68.00
-109.19,-72.24,-68.11
-109.05,-72.28,-68.21
-108.94,-72.32,-68.30
-108.85,-72.34,-68.37
-108.80,-72.36,-68.41
-108.80,-72.36,-68.41
-108.83,-72.36,-68.38
-108.92,-72.34,-68.30
-109.04,-72.31,-68.19
-109.18,-72.28,-68.07
-109.31,-72.25,-67.96
-109.44,-72.22,-67.86
-109.54,-72.19,-67.78
-109.62,-72.17,-67.72
-109.66,-72.16,-67.70
-109.66,-72.15,-67.72
-109.62,-72.15,-67.78
-109.54,-72.16,-67.88
-109.44,-72.18,-68.00
-109.31,-72.20,-68.14
-109.18,-72.22,-68.28
-109.06,-72.24,-68.42
-108.96,-72.25,-68.53
-108.88,-72.27,-68.61
-108.89,-72.24,-68.61
-109.04,-71.98,-68.60
-109.36,-71.61,-68.50
-109.99,-71.16,-68.20
-110.70,-70.63,-67.92
-111.39,-70.09,-67.75
-111.95,-69.62,-67.73
-112.30,-69.24,-67.89
-112.45,-68.97,-68.18
-112.40,-68.79,-68.57
-112.16,-68.69,-69.02
-111.72,-68.65,-69.55
-111.12,-68.60,-70.16
-110.44,-68.46,-70.80
-109.73,-68.19,-71.41
-108.99,-67.76,-72.01
-108.23,-67.18,-72.62
-107.54,-66.44,-73.14
-106.95,-65.78,-73.56
-106.60,-65.36,-73.71
-107.29,-65.50,-72.83
-108.58,-65.82,-71.58
-110.13,-66.05,-70.35
-112.10,-66.32,-68.92
-114.47,-66.62,-67.30
-117.15,-66.96,-65.53
-120.15,-67.33,-63.58
-123.46,-67.71,-61.44
-126.96,-68.01,-59.19
-130.45,-68.24,-57.04
-134.10,-68.47,-54.75
-138.08,-68.72,-52.17
-142.39,-68.90,-49.35
-147.08,-68.92,-46.28
-152.26,-68.68,-42.82
-157.76,-68.16,-39.08
-163.34,-67.30,-35.28
-168.66,-66.13,-31.67
-173.54,-64.71,-28.47
-177.93,-63.13,-25.77
178.31,-61.62,-23.68
175.01,-60.11,-21.99
172.31,-58.64,-20.81
170.16,-57.18,-20.01
168.64,-55.76,-19.44
167.44,-54.33,-18.80
166.72,-52.87,-18.36
166.50,-51.32,-18.42
166.21,-50.07,-18.36
165.63,-49.00,-18.04
164.81,-47.96,-17.52
163.80,-46.80,-17.17
162.34,-45.46,-16.64
160.70,-44.07,-16.17
158.95,-42.72,-15.62
157.29,-41.48,-15.05
155.84,-40.34,-14.59
154.76,-39.28,-14.35
154.15,-38.37,-14.43
153.83,-37.68,-14.57
153.75,-37.25,-14.66
153.79,-37.09,-14.75
153.81,-37.19,-14.83
153.76,-37.55,-14.89
153.63,-38.01,-14.88
153.37,-38.48,-14.74
152.85,-38.77,-14.49
152.09,-38.93,-14.28
151.11,-38.93,-13.93
150.23,-38.96,-13.62
149.37,-38.64,-13.22
148.76,-38.11,-13.00
148.47,-37.52,-12.95
148.35,-37.05,-13.02
148.46,-36.83,-13.23
148.68,-36.61,-13.44
148.83,-36.53,-13.72
148.92,-36.51,-13.85
148.94,-36.49,-13.88
148.92,-36.46,-13.81
148.78,-36.46,-13.65
148.55,-36.40,-13.39
148.18,-36.66,-13.07
147.67,-37.07,-12.71
147.15,-37.60,-12.36
146.67,-38.15,-12.02
146.24,-38.71,-11.68
145.85,-39.26,-11.30
145.53,-39.80,-10.89
145.26,-40.32,-10.47
145.03,-40.81,-10.03
144.82,-41.33,-9.61
144.60,-41.86,-9.11
144.46,-42.51,-8.63
144.37,-43.30,-8.12
144.21,-44.29,-7.48
143.84,-45.53,-6.64
143.25,-46.98,-5.67
142.48,-48.60,-4.61
141.50,-50.27,-3.37
140.30,-51.83,-1.88
138.89,-53.21,-0.07
137.27,-54.37,1.99
135.50,-55.34,4.23
133.68,-56.20,6.51
131.84,-57.03,8.80
129.99,-57.82,11.12
128.09,-58.57,13.54
126.30,-59.25,15.82
124.74,-59.80,17.82
123.30,-60.24,19.50
122.00,-60.67,20.85
120.79,-61.09,22.01
119.62,-61.45,23.15
118.51,-61.74,24.27
117.52,-61.93,25.35
116.69,-62.05,26.32
116.00,-62.12,27.20
115.42,-62.17,28.00
114.93,-62.22,28.71
114.54,-62.29,29.30
114.24,-62.38,29.77
113.98,-62.49,30.16
113.71,-62.64,30.52
113.42,-62.80,30.88
113.07,-62.99,31.30
112.70,-63.19,31.76
112.29,-63.40,32.28
111.79,-63.59,32.87
111.24,-63.72,33.47
110.72,-63.80,33.99
110.32,-63.84,34.37
110.02,-63.87,34.58
109.79,-63.90,34.71
109.60,-63.99,34.79
109.45,-64.14,34.86
109.26,-64.34,35.00
109.00,-64.61,35.27
108.59,-64.94,35.79
108.01,-65.27,36.61
107.29,-65.55,37.69
106.49,-65.75,38.95
105.72,-65.87,40.22
105.04,-65.96,41.37
104.48,-66.06,42.31
104.11,-66.19,42.94
103.81,-66.41,43.43
103.37,-66.70,44.10
102.63,-67.04,45.19
101.54,-67.41,46.77
100.15,-67.80,48.75
98.69,-68.16,50.85
97.33,-68.48,52.82
96.15,-68.75,54.53
95.24,-68.96,55.87
94.65,-69.12,56.77
94.39,-69.24,57.28
94.42,-69.34,57.48
94.60,-69.45,57.52
94.84,-69.57,57.49
95.09,-69.66,57.36
95.35,-69.73,57.08
95.61,-69.81,56.71
95.78,-69.91,56.41
95.70,-70.00,56.39
95.27,-70.10,56.83
94.62,-70.23,57.58
93.96,-70.36,58.41
93.39,-70.50,59.12
93.01,-70.66,59.55
92.89,-70.86,59.63
92.99,-71.08,59.44
93.31,-71.31,59.04
93.80,-71.53,58.46
94.45,-71.76,57.74
95.20,-71.96,56.91
96.03,-72.14,56.01
96.85,-72.29,55.14
97.62,-72.42,54.37
98.30,-72.53,53.76
98.91,-72.62,53.26
99.39,-72.71,52.85
99.74,-72.80,52.57
99.98,-72.89,52.41
100.11,-72.98,52.37
100.19,-73.05,52.41
100.26,-73.11,52.48
100.38,-73.16,52.51
100.60,-73.21,52.43
100.93,-73.25,52.25
101.36,-73.30,51.96
101.88,-73.36,51.59
102.50,-73.44,51.14
103.12,-73.51,50.69
103.71,-73.58,50.29
104.19,-73.64,49.99
104.55,-73.68,49.81
104.77,-73.71,49.75
104.89,-73.74,49.77
105.01,-73.77,49.77
105.20,-73.79,49.69
105.48,-73.81,49.52
105.80,-73.84,49.29
106.20,-73.86,49.00
106.68,-73.87,48.63
107.22,-73.87,48.20
107.78,-73.87,47.77
108.28,-73.87,47.39
108.70,-73.87,47.08
109.00,-73.88,46.85
109.18,-73.90,46.71
109.30,-73.93,46.63
109.40,-73.98,46.56
109.51,-74.03,46.48
109.61,-74.10,46.41
109.74,-74.17,46.32
109.91,-74.25,46.19
110.18,-74.32,45.96
110.56,-74.40,45.62
111.00,-74.46,45.22
111.47,-74.52,44.79
111.93,-74.57,44.38
112.34,-74.61,44.02
112.73,-74.64,43.69
113.08,-74.67,43.42
113.39,-74.70,43.20
113.71,-74.73,42.96
114.05,-74.76,42.70
114.35,-74.78,42.49
114.59,-74.78,42.34
114.78,-74.76,42.25
114.99,-74.74,42.14
115.23,-74.72,42.00
115.48,-74.69,41.84
115.69,-74.66,41.73
115.79,-74.60,41.73
115.87,-74.54,41.76
115.94,-74.49,41.79
116.00,-74.45,41.81
116.05,-74.42,41.82
116.01,-74.41,41.90
115.87,-74.40,42.07
115.67,-74.40,42.29
115.46,-74.41,42.52
115.29,-74.42,42.70
115.19,-74.42,42.82
115.15,-74.43,42.86
115.19,-74.42,42.86
115.32,-74.42,42.79
115.54,-74.41,42.64
115.84,-74.42,42.42
116.15,-74.41,42.20
116.42,-74.41,42.01
116.70,-74.43,41.78
117.07,-74.46,41.44
